,id,date,price,bedrooms,bathrooms,sqft_living,sqft_lot,floors,waterfront,view,condition,grade,sqft_above,yr_built,yr_renovated,zipcode,lat,long,sqft_living15,sqft_lot15,sqft_basement,yard_size
9589,7973202712,2015-03-24,130000.0,2,1.0,780,5300,1.0,0.0,0.0,3,6,780,1941,0,98146,47.51300000000001,-122.354,780,5300,0,4520
9590,7970800100,2014-05-27,283200.0,4,2.5,1982,6406,2.0,0.0,0.0,3,8,1982,2004,0,98030,47.3636,-122.19200000000001,2340,6501,0,4424
9591,8122600165,2014-10-15,273000.0,3,1.0,1500,6250,1.0,0.0,0.0,3,6,890,1945,0,98126,47.5365,-122.368,1210,6250,610,4750
9592,686530110,2014-12-15,599000.0,5,2.25,2460,8710,1.0,0.0,0.0,4,8,1330,1976,0,98052,47.6651,-122.15,2460,8870,1130,6250
9593,5151600530,2015-04-23,460000.0,4,2.5,2680,11998,1.0,0.0,3.0,3,8,1510,1960,0,98003,47.336999999999996,-122.321,2680,12746,1170,9318
9595,5649000150,2014-06-10,385000.0,4,1.75,1720,8750,1.0,0.0,0.0,3,7,860,1971,0,98034,47.726000000000006,-122.21,1790,8750,860,7030
9596,7812800775,2014-09-10,264250.0,3,1.0,1420,7420,1.5,0.0,0.0,3,6,1420,1944,0,98178,47.4949,-122.23899999999999,1290,6600,0,6000
9597,2770604410,2014-10-29,608000.0,3,2.5,1760,1472,3.0,0.0,0.0,3,8,1640,2006,0,98119,47.6473,-122.374,1760,5400,120,-288
9600,4059400265,2014-11-14,339950.0,5,2.0,1890,6050,2.0,0.0,0.0,4,7,1890,1944,0,98178,47.5018,-122.242,1170,6050,0,4160
9601,993000100,2015-04-10,760000.0,6,3.75,3810,6150,2.0,0.0,0.0,4,8,3810,1977,0,98103,47.693999999999996,-122.34,1830,5125,0,2340
9602,2917200085,2015-04-08,350000.0,2,1.0,1160,5395,1.0,0.0,0.0,3,7,860,1940,0,98103,47.7007,-122.354,1664,5363,300,4235
9604,4157600150,2015-03-27,730000.0,6,2.75,3280,16449,1.0,0.0,0.0,4,7,1910,1963,0,98007,47.5914,-122.134,2550,9532,1370,13169
9605,3624039111,2015-04-29,215000.0,3,1.0,980,5600,1.0,0.0,0.0,2,6,980,1949,0,98106,47.5308,-122.361,1840,5302,0,4620
9606,8099900490,2014-05-15,420000.0,3,2.0,1640,9972,1.0,0.0,0.0,4,7,1640,1977,0,98075,47.5812,-122.00200000000001,1680,10165,0,8332
9607,1687910100,2014-05-30,655000.0,4,2.25,2060,8470,1.0,0.0,0.0,3,8,1440,1983,0,98006,47.5605,-122.124,2180,8978,620,6410
9608,5419800330,2015-01-15,240000.0,3,2.5,1500,10652,2.0,0.0,0.0,4,7,1500,1981,0,98031,47.4015,-122.176,1610,7417,0,9152
9609,5035300085,2014-06-02,730000.0,4,2.0,2360,6000,1.0,0.0,0.0,5,7,1260,1939,0,98199,47.6534,-122.41,1720,6000,1100,3640
9610,325059131,2014-10-13,390000.0,4,1.5,1940,12100,1.0,0.0,0.0,3,7,1940,1962,0,98033,47.6892,-122.164,1380,12100,0,10160
9611,2201500450,2014-10-28,473000.0,3,1.0,1280,10000,1.0,0.0,0.0,4,7,1280,1954,0,98006,47.5716,-122.139,1240,10000,0,8720
9612,3342101270,2015-03-24,698000.0,4,3.5,3630,5670,2.0,0.0,0.0,3,10,3630,1970,0,98056,47.5189,-122.206,1620,5400,0,2040
9613,3574750150,2014-05-14,511000.0,3,2.5,1820,4883,2.0,0.0,0.0,3,9,1820,2005,0,98028,47.7355,-122.22399999999999,2720,5002,0,3063
9614,9828702055,2014-05-08,358000.0,2,1.5,960,1808,2.0,0.0,0.0,3,7,960,1993,0,98122,47.6183,-122.29799999999999,1290,1668,0,848
9615,2207100650,2015-04-10,499990.0,3,1.75,1630,8400,1.0,0.0,0.0,4,7,1060,1955,0,98007,47.5983,-122.149,1630,7245,570,6770
9616,240000031,2015-03-13,322000.0,4,2.25,1940,10200,1.0,0.0,0.0,3,7,1360,1960,0,98188,47.4253,-122.28299999999999,1940,10200,580,8260
9617,2953000300,2014-10-08,201000.0,3,1.0,980,9682,1.0,0.0,0.0,3,7,980,1969,0,98031,47.4136,-122.20700000000001,1580,9682,0,8702
9618,6119700150,2014-11-12,765000.0,4,2.5,3140,16200,1.0,0.0,1.0,3,9,2570,1988,0,98166,47.4363,-122.34200000000001,2530,13200,570,13060
9619,9274200365,2014-06-06,920000.0,4,2.75,2880,5750,1.5,0.0,0.0,5,9,1710,1928,0,98116,47.5874,-122.387,1640,5750,1170,2870
9620,6187700501,2015-04-15,360000.0,4,2.0,1650,7552,1.0,0.0,0.0,4,7,860,1977,0,98155,47.7765,-122.324,1410,7199,790,5902
9621,4137020910,2015-05-07,297300.0,3,1.75,1980,9220,2.0,0.0,0.0,3,8,1980,1987,0,98092,47.2602,-122.219,2080,8305,0,7240
9622,1233100720,2014-09-25,399000.0,3,1.0,860,9403,1.0,0.0,0.0,4,6,860,1942,0,98033,47.6815,-122.17299999999999,2136,13009,0,8543
9623,3034200530,2014-06-20,400000.0,3,1.0,1430,10005,1.5,0.0,0.0,4,7,1430,1950,0,98133,47.7181,-122.338,1720,8822,0,8575
9624,1463400081,2014-08-27,230000.0,3,1.75,1260,10164,1.0,0.0,0.0,4,6,1260,1964,0,98059,47.4752,-122.133,1190,10640,0,8904
9625,1773101050,2015-02-20,290000.0,3,1.0,960,4560,1.0,0.0,0.0,4,7,960,1968,0,98106,47.5539,-122.365,970,4800,0,3600
9626,1895450090,2015-04-30,323800.0,3,2.5,2060,7658,2.0,0.0,0.0,3,8,2060,2003,0,98023,47.2923,-122.36,2250,7299,0,5598
9627,5101406384,2014-10-20,574500.0,4,1.5,1430,6380,1.5,0.0,0.0,4,9,1430,1930,0,98125,47.7014,-122.31299999999999,1220,5112,0,4950
9628,6821102346,2014-05-22,505000.0,3,2.25,1670,1596,2.0,0.0,0.0,3,8,1220,2002,0,98199,47.6474,-122.396,1670,1596,450,-74
9629,1926049210,2015-04-22,372500.0,2,1.0,880,10950,1.0,0.0,0.0,4,7,880,1944,0,98133,47.7332,-122.352,1450,7560,0,10070
9632,4391600065,2014-08-14,330000.0,2,0.75,520,6862,1.0,0.0,0.0,4,4,520,1924,1,98010,47.326,-122.037,1170,8756,0,6342
9634,6071000265,2015-01-25,550000.0,3,2.5,2140,10136,1.0,0.0,0.0,3,8,1320,1958,0,98006,47.5602,-122.184,1980,11200,820,7996
9636,3034200933,2014-06-19,399888.0,4,2.25,1820,8255,1.5,0.0,0.0,4,7,1320,1930,0,98133,47.723,-122.337,1550,7628,500,6435
9637,2028701165,2014-06-27,430000.0,2,1.0,1050,2570,1.0,0.0,0.0,5,7,850,1927,0,98117,47.6764,-122.366,1080,2800,200,1520
9638,5634500234,2015-05-13,554990.0,3,2.5,2100,6092,2.0,0.0,0.0,3,8,2100,2013,0,98028,47.7508,-122.23899999999999,2250,8592,0,3992
9639,2310100180,2014-11-07,359950.0,3,2.5,2210,6280,2.0,0.0,0.0,3,8,2210,2003,0,98038,47.35,-122.04299999999999,2250,5972,0,4070
9640,2767600921,2014-06-23,405000.0,2,1.0,860,2599,1.0,0.0,0.0,4,6,860,1901,0,98107,47.675,-122.37899999999999,1300,3900,0,1739
9641,8835200790,2015-04-06,280000.0,2,1.0,870,4025,1.0,0.0,0.0,3,7,870,1981,0,98034,47.7243,-122.161,1370,3488,0,3155
9642,2473000410,2015-04-08,479950.0,4,2.25,2570,11070,2.0,0.0,0.0,4,8,2570,1966,0,98058,47.4507,-122.152,2210,9600,0,8500
9644,1402600110,2015-02-26,392000.0,4,2.25,2360,7733,2.0,0.0,0.0,3,8,2360,1983,0,98058,47.4403,-122.137,2160,7733,0,5373
9646,8035350090,2014-06-16,435000.0,3,2.5,2300,9521,2.0,0.0,0.0,3,8,2300,2003,0,98019,47.7447,-121.976,3020,10042,0,7221
9648,6818400110,2014-12-03,261000.0,4,1.5,2040,10488,1.0,0.0,0.0,3,7,1190,1961,0,98188,47.4557,-122.26899999999999,1960,10488,850,8448
9651,1939120450,2014-05-22,657500.0,3,2.5,2670,10496,2.0,0.0,0.0,3,9,2670,1989,0,98074,47.6272,-122.02600000000001,2490,8636,0,7826
9652,4137010530,2014-05-04,331950.0,4,2.5,2530,9933,2.0,0.0,2.0,3,8,2010,1990,0,98092,47.2654,-122.21600000000001,2140,9933,520,7403
9653,2624039133,2014-06-11,514000.0,3,1.75,1720,5899,1.0,0.0,1.0,3,8,1220,1986,0,98136,47.5399,-122.385,1900,6244,500,4179
9656,8651443360,2014-11-06,195700.0,3,1.0,1120,5200,1.0,0.0,0.0,5,7,1120,1976,0,98042,47.3638,-122.088,1690,5200,0,4080
9659,4039700090,2014-09-23,643403.0,3,2.5,2350,9648,1.0,0.0,0.0,4,9,2350,1966,0,98008,47.6156,-122.10799999999999,2320,10512,0,7298
9660,6752601110,2014-05-12,357000.0,4,2.5,2380,7066,2.0,0.0,0.0,4,7,2380,1997,0,98031,47.3982,-122.17200000000001,2310,8127,0,4686
9661,8861000210,2015-04-08,865000.0,3,1.75,1480,8163,1.0,0.0,0.0,3,7,1040,1953,0,98004,47.63800000000001,-122.206,2170,11124,440,6683
9662,1088700100,2014-11-18,905000.0,3,2.5,2930,9280,2.0,0.0,0.0,4,10,2930,1988,0,98007,47.6335,-122.15100000000001,2730,10090,0,6350
9663,7893207925,2014-10-22,265000.0,3,1.5,1290,7100,1.0,0.0,0.0,3,6,1290,1954,0,98198,47.4227,-122.33200000000001,1300,7183,0,5810
9664,3449820100,2014-12-24,535000.0,2,2.5,2730,7246,2.0,0.0,0.0,3,9,2730,1998,0,98056,47.512,-122.175,3220,7214,0,4516
9665,1588600110,2014-08-11,450000.0,3,1.0,1290,5440,1.0,0.0,0.0,4,6,790,1929,0,98117,47.6951,-122.367,1220,5464,500,4150
9666,8079040300,2015-02-18,460500.0,4,2.5,2170,7533,2.0,0.0,0.0,3,8,2170,1991,0,98059,47.5057,-122.149,2170,8728,0,5363
9667,7390400026,2014-11-24,315000.0,4,1.75,1850,8580,1.0,0.0,0.0,3,7,1140,1960,0,98178,47.4877,-122.24,2210,9240,710,6730
9668,2425059144,2015-02-13,607500.0,4,2.5,2110,13939,1.0,0.0,0.0,3,8,1270,1978,0,98008,47.6431,-122.113,2140,8882,840,11829
9669,7821200375,2015-01-26,432000.0,2,1.0,960,3235,1.0,0.0,0.0,4,7,960,1916,0,98103,47.661,-122.344,1290,2069,0,2275
9671,8857640710,2014-08-20,479000.0,4,2.5,2590,6139,2.0,0.0,0.0,3,8,2590,2001,0,98038,47.3883,-122.035,2410,6139,0,3549
9672,9558020240,2015-03-20,475000.0,5,2.75,3080,6600,2.0,0.0,0.0,3,9,3080,2002,0,98058,47.4501,-122.12200000000001,3080,6600,0,3520
9673,3834000400,2014-11-19,415000.0,3,1.0,1630,8146,1.0,0.0,0.0,3,7,1630,1952,0,98125,47.7293,-122.29,1480,8146,0,6516
9674,461002050,2014-08-26,450000.0,2,1.0,910,5000,1.0,0.0,0.0,4,6,910,1914,0,98117,47.683,-122.374,1480,5000,0,4090
9676,4307351180,2014-09-15,430000.0,5,3.0,3880,8432,2.0,0.0,0.0,3,7,3880,2004,0,98056,47.4806,-122.176,2620,5623,0,4552
9677,984100340,2014-09-03,296000.0,3,1.75,1360,10742,1.0,0.0,0.0,5,7,960,1971,0,98058,47.4351,-122.17299999999999,1830,9000,400,9382
9678,8159620260,2014-07-11,303000.0,4,2.25,2560,8927,1.0,0.0,0.0,3,7,1790,1976,0,98001,47.34,-122.271,1920,9669,770,6367
9679,7559600200,2014-10-21,641000.0,4,2.5,2600,6015,2.0,0.0,0.0,3,8,2600,2004,0,98075,47.5971,-122.031,2910,5305,0,3415
9680,1995200320,2015-02-10,280000.0,3,2.25,1220,5739,1.0,0.0,0.0,3,7,790,1984,0,98115,47.6952,-122.32600000000001,1870,5739,430,4519
9681,4223000140,2014-08-05,260750.0,3,2.0,1560,9635,1.0,0.0,0.0,3,7,1260,1966,0,98003,47.341,-122.309,1570,8276,300,8075
9682,7215730200,2014-11-19,601000.0,4,2.5,2080,5191,2.0,0.0,0.0,3,8,2080,2001,0,98075,47.5978,-122.01700000000001,2170,5518,0,3111
9683,1900600105,2014-08-28,255000.0,3,1.5,1490,6604,1.0,0.0,0.0,4,6,1490,1918,0,98166,47.4683,-122.351,1330,6604,0,5114
9684,8644300200,2014-06-05,555000.0,4,2.75,2020,10720,1.0,0.0,0.0,4,8,1420,1976,0,98052,47.6373,-122.104,2190,10164,600,8700
9685,3262301610,2014-11-18,865000.0,3,1.5,1530,10827,1.0,0.0,0.0,4,8,1530,1955,0,98039,47.6354,-122.234,2050,10827,0,9297
9688,4031000260,2014-06-06,200000.0,2,1.0,1730,9610,1.0,0.0,0.0,3,7,1380,1962,0,98001,47.2956,-122.285,1310,9812,350,7880
9689,1454100260,2014-11-17,357000.0,3,1.0,1370,6450,1.0,0.0,0.0,3,7,1370,1948,0,98125,47.7195,-122.288,1550,6898,0,5080
9690,1934800138,2014-12-04,390000.0,2,1.5,1050,934,2.0,0.0,0.0,3,8,960,2007,0,98122,47.6029,-122.309,1470,1885,90,-116
9691,9508500075,2014-07-29,462000.0,5,1.75,2840,10220,1.0,0.0,0.0,4,7,2210,1954,0,98177,47.763999999999996,-122.36,2000,9750,630,7380
9692,2946003415,2014-05-16,174500.0,2,1.0,1010,5200,1.0,0.0,0.0,3,7,1010,1955,0,98198,47.4166,-122.323,1580,7500,0,4190
9693,1926049326,2015-02-10,305000.0,2,1.0,1210,7140,1.5,0.0,0.0,3,6,1210,1921,0,98133,47.7225,-122.34899999999999,1150,7376,0,5930
9694,7655900187,2015-02-05,449000.0,5,1.75,1720,14040,1.0,0.0,0.0,4,8,1150,1956,0,98133,47.7365,-122.339,1750,7800,570,12320
9695,7452500565,2014-08-29,260000.0,3,2.0,2710,5000,2.0,0.0,0.0,3,6,2710,1951,0,98126,47.5188,-122.37299999999999,850,5000,0,2290
9696,2871000400,2014-05-12,751000.0,4,2.5,3110,6142,2.0,0.0,0.0,3,9,3110,2004,0,98052,47.701,-122.111,3200,6826,0,3032
9697,6150200060,2015-04-01,370037.0,2,1.0,1250,9270,1.0,0.0,0.0,4,7,1250,1948,0,98133,47.7284,-122.339,1130,6800,0,8020
9698,3668000830,2014-08-25,229950.0,3,1.75,1900,8910,2.0,0.0,0.0,4,7,1900,1988,0,98092,47.2769,-122.145,1610,8586,0,7010
9699,2473460060,2015-04-22,349000.0,3,1.75,1740,7682,1.0,0.0,0.0,3,8,1330,1978,0,98058,47.4451,-122.126,2010,8820,410,5942
9700,9558021000,2015-01-20,348000.0,4,2.5,2070,3808,2.0,0.0,0.0,3,8,2070,2003,0,98058,47.4498,-122.12,1900,2992,0,1738
9703,5029450200,2015-03-23,265000.0,3,1.5,1520,6805,1.0,0.0,0.0,4,7,1040,1981,0,98023,47.2907,-122.367,1440,7041,480,5285
9706,5255700160,2014-08-05,485000.0,3,1.75,2590,8384,1.0,0.0,0.0,4,8,1590,1971,0,98011,47.7739,-122.199,2590,8800,1000,5794
9707,5683500030,2015-03-20,489000.0,4,1.0,1150,5217,1.5,0.0,0.0,3,7,1150,1951,0,98115,47.6806,-122.287,1220,5217,0,4067
9708,312000295,2015-01-22,400000.0,2,1.0,920,5120,1.0,0.0,0.0,5,7,920,1952,0,98136,47.5569,-122.39399999999999,1190,5120,0,4200
9709,9510970520,2014-06-16,638000.0,3,2.5,2110,3600,2.0,0.0,0.0,3,9,2110,2005,0,98052,47.665,-122.08200000000001,2540,4384,0,1490
9710,193600200,2014-06-19,440000.0,3,1.75,1170,8740,1.0,0.0,0.0,4,7,1170,1968,0,98052,47.6849,-122.117,1870,8448,0,7570
9711,2568300045,2014-06-25,305000.0,6,2.0,1900,8240,1.0,0.0,0.0,2,7,1200,1964,0,98125,47.7037,-122.296,1900,8240,700,6340
9712,2568300045,2015-03-19,649950.0,6,2.0,1900,8240,1.0,0.0,0.0,2,7,1200,1964,0,98125,47.7037,-122.296,1900,8240,700,6340
9713,8691410310,2015-02-13,680000.0,4,2.5,3290,6012,2.0,0.0,0.0,3,9,3290,2005,0,98075,47.5961,-121.98,3210,6005,0,2722
9715,3904940160,2014-09-04,555000.0,3,2.5,2160,7584,2.0,0.0,0.0,3,8,2160,1988,0,98029,47.5751,-122.014,2160,7372,0,5424
9717,4137070030,2014-08-08,272000.0,3,2.5,1980,6608,2.0,0.0,0.0,3,8,1980,1994,0,98092,47.2642,-122.213,2150,7495,0,4628
9718,2144800117,2014-06-26,270000.0,4,2.25,2600,9900,1.0,0.0,0.0,3,7,1600,1965,0,98178,47.4881,-122.23700000000001,1770,11250,1000,7300
9719,3392100140,2015-01-06,215000.0,3,1.0,1280,9775,1.0,0.0,0.0,3,6,1280,1964,0,98003,47.3262,-122.334,1230,8750,0,8495
9721,4058801230,2015-03-05,256000.0,4,1.75,1270,6825,1.0,0.0,2.0,3,7,1270,1950,0,98178,47.5051,-122.242,1800,6930,0,5555
9722,2787320140,2015-03-24,255000.0,3,2.25,1890,7314,1.0,0.0,0.0,3,7,1100,1981,0,98031,47.4121,-122.17200000000001,1520,7676,790,5424
9724,254000695,2015-05-08,410000.0,3,1.0,1190,5280,1.0,0.0,0.0,4,7,1190,1957,0,98146,47.5131,-122.383,1280,5280,0,4090
9725,3013300830,2014-11-06,410000.0,2,1.0,1030,4366,1.0,0.0,0.0,3,7,1030,1912,0,98136,47.5311,-122.384,1890,4499,0,3336
9726,2475201070,2014-07-16,259000.0,3,1.75,1240,4000,1.0,0.0,0.0,3,7,1240,1986,0,98055,47.4728,-122.191,1570,4586,0,2760
9729,8701600030,2014-11-13,518000.0,5,1.0,1590,5000,1.5,0.0,0.0,3,7,1190,1929,0,98116,47.5752,-122.381,1590,5000,400,3410
9730,8944360390,2015-03-05,485000.0,3,2.5,1760,3097,2.0,0.0,0.0,3,8,1760,1992,0,98029,47.5764,-121.99600000000001,1760,3285,0,1337
9732,9406570350,2015-04-23,354000.0,4,2.5,2340,5420,2.0,0.0,0.0,3,8,2340,2003,0,98038,47.3773,-122.029,2420,6252,0,3080
9734,6071300030,2014-06-24,464500.0,3,1.75,1150,10466,1.0,0.0,0.0,5,7,1150,1959,0,98006,47.5531,-122.177,1350,10384,0,9316
9735,5416500520,2014-08-25,300000.0,3,2.5,1750,4200,2.0,0.0,0.0,3,7,1750,2005,0,98038,47.3605,-122.04,1890,4048,0,2450
9736,1102000270,2014-07-01,1080000.0,3,2.75,3890,7216,2.0,0.0,1.0,3,8,3260,1967,1,98118,47.5445,-122.266,2490,9920,630,3326
9737,5422430320,2014-07-21,309950.0,4,2.5,1770,6666,2.0,0.0,0.0,3,7,1770,1989,0,98023,47.2877,-122.34899999999999,1780,6666,0,4896
9738,3157600340,2014-09-17,315000.0,3,1.0,1160,3700,1.5,0.0,0.0,3,7,1160,1909,0,98106,47.5651,-122.359,1340,3750,0,2540
9739,2061100435,2014-07-24,499950.0,3,1.0,1440,5580,1.5,0.0,0.0,3,7,1440,1908,0,98115,47.6898,-122.32600000000001,2010,5580,0,4140
9740,7011201550,2014-07-07,780000.0,4,2.0,2600,4800,1.0,0.0,2.0,3,8,1400,1953,0,98119,47.637,-122.37100000000001,2050,3505,1200,2200
9741,2581300055,2014-11-21,885000.0,3,3.25,2640,16090,1.0,0.0,2.0,4,8,1960,1976,0,98040,47.5374,-122.213,3690,15000,680,13450
9742,1344300045,2014-05-07,500000.0,2,1.0,1010,3885,1.5,0.0,0.0,4,7,1010,1906,0,98112,47.6224,-122.304,1770,4200,0,2875
9743,7575620640,2014-12-19,329000.0,3,2.0,1840,6755,1.0,0.0,2.0,3,8,1840,1989,0,98003,47.3512,-122.305,1790,6459,0,4915
9744,8645500270,2014-10-28,246000.0,4,1.75,1720,7455,1.0,0.0,0.0,4,7,1020,1963,0,98058,47.4669,-122.182,1720,7700,700,5735
9745,1246700136,2014-12-23,405000.0,3,1.5,1280,9600,1.0,0.0,0.0,4,7,1280,1960,0,98033,47.6922,-122.163,1510,10005,0,8320
9746,3211100240,2014-05-29,349000.0,4,1.75,1700,7800,1.0,0.0,0.0,5,7,1120,1981,0,98059,47.4801,-122.15799999999999,1560,7800,580,6100
9747,8078100140,2015-03-23,374950.0,4,2.5,1980,12062,2.0,0.0,0.0,3,8,1980,1992,0,98031,47.4038,-122.167,2300,7902,0,10082
9748,6675500105,2014-07-29,306000.0,3,2.0,1160,7217,1.0,0.0,0.0,3,7,1160,1969,0,98034,47.7279,-122.227,1870,9104,0,6057
9749,4040700310,2014-08-05,416000.0,4,1.75,1980,7840,1.0,0.0,0.0,4,7,990,1961,0,98008,47.6226,-122.115,1520,8400,990,5860
9750,6388910160,2014-06-23,560000.0,3,2.5,1960,12476,2.0,0.0,0.0,4,8,1960,1989,0,98056,47.5315,-122.17200000000001,2450,12177,0,10516
9753,7229210060,2014-12-11,299950.0,3,1.75,1980,11274,1.0,0.0,0.0,4,7,1480,1968,0,98058,47.4474,-122.167,1520,8010,500,9294
9754,4137040060,2015-04-06,265500.0,3,2.5,1450,8977,1.0,0.0,0.0,3,8,1450,1990,0,98092,47.2576,-122.214,2410,8850,0,7527
9755,7982600030,2014-08-12,219000.0,3,1.5,1200,12000,1.0,0.0,0.0,3,7,1200,1986,0,98001,47.268,-122.245,1200,9405,0,10800
9758,3585210200,2014-06-02,366000.0,3,1.75,1510,8301,1.0,0.0,0.0,3,7,1510,1967,0,98034,47.7243,-122.22200000000001,1460,7910,0,6791
9759,2705600069,2015-05-01,514950.0,3,2.25,1310,1264,3.0,0.0,0.0,3,8,1310,2014,0,98117,47.6987,-122.366,1330,2183,0,-46
9760,8691360200,2014-06-04,875000.0,4,2.75,3790,10669,2.0,0.0,0.0,3,10,3790,1999,0,98075,47.5976,-121.98299999999999,3750,11634,0,6879
9761,9541600350,2015-01-20,831000.0,3,2.25,2240,8800,1.0,0.0,0.0,5,8,2240,1957,0,98005,47.5937,-122.17200000000001,2240,8800,0,6560
9762,8562740400,2014-05-15,689900.0,4,3.25,2740,7266,2.0,0.0,0.0,3,9,2060,2003,0,98027,47.5346,-122.066,3030,6546,680,4526
9763,705700960,2014-07-24,315000.0,3,2.5,1660,10763,2.0,0.0,0.0,3,7,1660,1994,0,98038,47.3812,-122.029,2010,7983,0,9103
9764,2645500013,2014-06-24,336500.0,3,1.0,1480,7284,1.0,0.0,0.0,3,7,970,1963,0,98133,47.7757,-122.353,2020,7920,510,5804
9765,5318100200,2014-05-27,1100000.0,3,2.75,2640,4050,1.5,0.0,0.0,5,8,1750,1926,0,98112,47.6332,-122.281,1920,3600,890,1410
9766,2224700045,2014-08-04,375000.0,6,2.0,1900,8057,1.0,0.0,0.0,4,7,1170,1959,0,98133,47.762,-122.335,2090,8626,730,6157
9768,2009000830,2014-07-08,455000.0,4,3.5,3440,6000,2.0,0.0,0.0,4,8,3440,2002,0,98198,47.4077,-122.331,1660,7800,0,2560
9769,6619910240,2014-06-25,505000.0,3,1.75,1640,10695,1.0,0.0,2.0,3,8,1640,1975,0,98034,47.7145,-122.22200000000001,2790,9775,0,9055
9770,5288200070,2014-07-30,450000.0,3,1.0,1450,3350,1.5,0.0,0.0,4,7,1450,1919,0,98126,47.5607,-122.37799999999999,1340,4255,0,1900
9771,7852110070,2014-06-08,567500.0,3,2.5,2300,7398,2.0,0.0,0.0,3,8,2300,2001,0,98065,47.5369,-121.876,2580,6983,0,5098
9772,740500070,2014-10-06,265000.0,3,1.5,1460,8505,1.0,0.0,0.0,4,7,1460,1955,0,98055,47.4402,-122.195,1580,8505,0,7045
9773,4046601420,2014-12-30,340000.0,3,2.0,1570,14992,1.0,0.0,0.0,3,8,1570,2001,0,98014,47.6965,-121.92200000000001,1640,15000,0,13422
9774,2130700860,2015-04-30,375000.0,3,2.0,1540,8885,1.5,0.0,0.0,5,6,1540,1939,0,98019,47.7403,-121.984,1730,5000,0,7345
9775,3975400045,2014-12-26,920000.0,6,3.0,3300,4218,2.0,0.0,0.0,3,8,2200,1970,0,98103,47.6557,-122.344,1420,4218,1100,918
9776,5451200520,2014-06-12,850000.0,4,2.25,2130,11843,2.0,0.0,0.0,4,9,2130,1972,0,98040,47.5358,-122.225,2380,11643,0,9713
9777,6600400270,2014-12-10,202000.0,3,1.0,1010,9750,1.0,0.0,0.0,5,7,1010,1969,0,98042,47.3244,-122.14399999999999,1230,9750,0,8740
9778,624100990,2014-09-29,725000.0,4,3.0,2420,12000,1.0,0.0,0.0,3,9,2420,1984,0,98077,47.7267,-122.06299999999999,3100,13020,0,9580
9780,2883200875,2015-02-06,680200.0,2,1.5,1960,6000,1.0,0.0,0.0,3,8,1210,1951,0,98103,47.6849,-122.333,2060,6000,750,4040
9781,1917300105,2015-04-14,216500.0,3,1.0,1170,9000,1.0,0.0,0.0,4,6,1170,1918,0,98022,47.2109,-121.98700000000001,1280,8160,0,7830
9782,7203000200,2014-12-12,325000.0,3,1.5,1890,7650,1.0,0.0,0.0,5,7,1890,1966,0,98003,47.3454,-122.314,1510,7560,0,5760
9783,9510971070,2014-08-12,675000.0,3,2.5,2250,4134,2.0,0.0,0.0,3,9,2250,2004,0,98052,47.6651,-122.084,2390,4134,0,1884
9785,4068300160,2015-01-22,263500.0,3,1.75,1610,14000,1.0,0.0,0.0,4,7,1050,1977,0,98010,47.3429,-122.036,1550,10080,560,12390
9787,1563102685,2015-04-22,875000.0,3,2.5,2520,3750,2.0,0.0,1.0,4,9,2520,1995,0,98116,47.5671,-122.404,2250,6200,0,1230
9788,395800370,2015-04-11,246600.0,4,1.0,1340,8400,1.0,0.0,0.0,5,7,1340,1966,0,98023,47.3313,-122.34299999999999,1120,8400,0,7060
9789,3918400013,2014-07-01,337000.0,3,2.25,1460,941,3.0,0.0,0.0,3,8,1460,2006,0,98133,47.7145,-122.35600000000001,1490,1399,0,-519
9790,1545804820,2014-11-11,240000.0,3,1.75,1380,7500,1.0,0.0,0.0,3,7,1380,1988,0,98038,47.3628,-122.045,1530,7500,0,6120
9791,7811220070,2014-09-10,490000.0,3,1.75,1510,11120,1.0,0.0,0.0,4,8,1510,1984,0,98005,47.5931,-122.15799999999999,2660,10800,0,9610
9793,5145100310,2015-03-07,305000.0,3,1.0,910,8008,1.0,0.0,0.0,3,7,910,1971,0,98034,47.726000000000006,-122.22,1480,7404,0,7098
9794,255550270,2015-04-03,350000.0,3,2.5,1970,3655,2.0,0.0,0.0,3,7,1970,2003,0,98019,47.7453,-121.984,1970,2952,0,1685
9795,1123049129,2015-02-24,284200.0,3,1.75,1540,6632,1.0,0.0,0.0,3,7,1070,1959,0,98178,47.4973,-122.25200000000001,2510,6618,470,5092
9796,9407150310,2015-01-28,357000.0,4,2.5,1980,9757,2.0,0.0,0.0,5,7,1980,1995,0,98038,47.3675,-122.01899999999999,1610,6147,0,7777
9799,5426300060,2014-10-08,1000000.0,3,2.25,2300,15952,1.0,0.0,0.0,4,8,1150,1963,0,98039,47.6322,-122.23200000000001,2200,14284,1150,13652
9800,3797000400,2014-11-25,616500.0,4,2.25,1880,3000,2.0,0.0,0.0,3,8,1760,1909,1,98103,47.6864,-122.34899999999999,1880,3000,120,1120
9801,2877102196,2014-11-25,750000.0,4,2.75,2640,3750,2.0,0.0,0.0,5,7,1840,1911,0,98117,47.6783,-122.363,1690,5000,800,1110
9803,2894700270,2014-07-15,275000.0,4,2.25,2670,10050,1.0,0.0,0.0,4,8,1420,1962,0,98032,47.3792,-122.28,2190,10050,1250,7380
9804,2862100260,2014-10-03,540000.0,4,1.75,1840,4280,1.0,0.0,0.0,4,7,920,1918,0,98105,47.6681,-122.32,1660,4280,920,2440
